EvaluationIndex,LevelIndex,InteractionIndex,HasNoveltyLikelihood,NoNoveltyLikelihood, novel object IDs,novelty level,novelty description,trial,levelName, playStatus, informed, novelty
9,19,44,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00019_1_1_2_0.xml,training,uninformed,basic
9,19,45,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00019_1_1_2_0.xml,training,uninformed,basic
9,19,46,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00019_1_1_2_0.xml,training,uninformed,basic
9,19,47,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00019_1_1_2_0.xml,training,uninformed,basic
10,19,48,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00019_1_1_2_0.xml,training,uninformed,basic
10,63,49,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
10,63,50,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
10,63,51,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
10,63,52,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
11,63,53,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
11,50,54,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
11,50,55,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
11,50,56,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
11,50,57,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
11,50,58,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
12,50,59,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
12,184,60,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
12,184,61,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
12,184,62,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
12,184,63,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
12,184,64,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
13,184,65,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
13,135,66,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
13,135,67,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
13,135,68,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
13,135,69,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
14,135,70,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
14,120,71,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
14,120,72,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
14,120,73,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
14,120,74,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
14,120,75,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
15,120,76,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
15,331,77,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00331_1_1_2_0.xml,training,uninformed,basic
15,331,78,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00331_1_1_2_0.xml,training,uninformed,basic
15,331,79,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00331_1_1_2_0.xml,training,uninformed,basic
16,331,80,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00331_1_1_2_0.xml,training,uninformed,basic
16,21,81,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
16,21,82,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
16,21,83,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
16,21,84,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
17,21,85,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
17,228,86,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
17,228,87,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
17,228,88,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
17,228,89,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
18,228,90,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
18,52,91,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
18,52,92,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
18,52,93,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
18,52,94,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
18,52,95,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
19,52,96,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
19,51,97,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
19,51,98,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
19,51,99,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
19,51,100,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
19,51,101,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
20,51,102,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
20,330,103,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
20,330,104,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
20,330,105,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
21,330,106,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
21,76,107,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00076_1_1_2_0.xml,training,uninformed,basic
21,76,108,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00076_1_1_2_0.xml,training,uninformed,basic
21,76,109,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00076_1_1_2_0.xml,training,uninformed,basic
21,76,110,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00076_1_1_2_0.xml,training,uninformed,basic
22,76,111,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00076_1_1_2_0.xml,training,uninformed,basic
22,21,112,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
22,21,113,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
22,21,114,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
22,21,115,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
23,21,116,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
23,97,117,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
23,97,118,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
23,97,119,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
23,97,120,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
23,97,121,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
24,97,122,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
24,213,123,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00213_1_1_2_0.xml,training,uninformed,basic
24,213,124,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00213_1_1_2_0.xml,training,uninformed,basic
25,213,125,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00213_1_1_2_0.xml,training,uninformed,basic
25,211,126,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
25,211,127,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
26,211,128,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
26,28,129,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
26,28,130,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
26,28,131,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
26,28,132,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
26,28,133,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
27,28,134,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
27,149,135,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
27,149,136,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
27,149,137,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
27,149,138,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
28,149,139,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
28,16,140,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
28,16,141,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
28,16,142,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
29,16,143,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
29,147,144,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
29,147,145,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
29,147,146,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
29,147,147,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
29,147,148,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
30,147,149,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
30,29,150,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
30,29,151,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
31,29,152,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
31,119,153,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00119_1_1_2_0.xml,training,uninformed,basic
31,119,154,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00119_1_1_2_0.xml,training,uninformed,basic
31,119,155,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00119_1_1_2_0.xml,training,uninformed,basic
32,119,156,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00119_1_1_2_0.xml,training,uninformed,basic
32,323,157,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
32,323,158,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
32,323,159,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
33,323,160,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
33,206,161,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00206_1_1_2_0.xml,training,uninformed,basic
33,206,162,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00206_1_1_2_0.xml,training,uninformed,basic
34,206,163,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00206_1_1_2_0.xml,training,uninformed,basic
34,161,164,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
34,161,165,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
34,161,166,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
35,161,167,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
35,205,168,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
35,205,169,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
35,205,170,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
35,205,171,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
36,205,172,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
36,203,173,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00203_1_1_2_0.xml,training,uninformed,basic
36,203,174,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00203_1_1_2_0.xml,training,uninformed,basic
36,203,175,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00203_1_1_2_0.xml,training,uninformed,basic
37,203,176,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00203_1_1_2_0.xml,training,uninformed,basic
37,10,177,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
37,10,178,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
37,10,179,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
37,10,180,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
37,10,181,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
38,10,182,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
38,214,183,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00214_1_1_2_0.xml,training,uninformed,basic
38,214,184,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00214_1_1_2_0.xml,training,uninformed,basic
38,214,185,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00214_1_1_2_0.xml,training,uninformed,basic
39,214,186,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00214_1_1_2_0.xml,training,uninformed,basic
39,52,187,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
39,52,188,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
39,52,189,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
39,52,190,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
39,52,191,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
40,52,192,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
40,111,193,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
40,111,194,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
40,111,195,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
40,111,196,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
40,111,197,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
41,111,198,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
41,329,199,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00329_1_1_2_0.xml,training,uninformed,basic
41,329,200,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00329_1_1_2_0.xml,training,uninformed,basic
41,329,201,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00329_1_1_2_0.xml,training,uninformed,basic
42,329,202,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00329_1_1_2_0.xml,training,uninformed,basic
42,88,203,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
42,88,204,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
42,88,205,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
43,88,206,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
43,16,207,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
43,16,208,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
43,16,209,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
44,16,210,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
44,225,211,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
44,225,212,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
44,225,213,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
45,225,214,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
45,18,215,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00018_1_1_2_0.xml,training,uninformed,basic
45,18,216,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00018_1_1_2_0.xml,training,uninformed,basic
46,18,217,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00018_1_1_2_0.xml,training,uninformed,basic
46,27,218,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
46,27,219,0,0, ,0,,0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
